,ID,MTS,AMOUNT,PRICE
13,264776427,1530626051096,0.30816781,6571.7
14,264776426,1530626051093,0.12788668,6571.6
15,264776425,1530626051091,0.27211332,6571.6
16,264776424,1530626051089,0.2,6571.6
17,264776423,1530626051086,0.02,6571.5
18,264776422,1530626051084,0.003,6571.5
19,264776421,1530626051068,0.49460067,6571.4
20,264776420,1530626051066,0.25,6571.2
21,264776419,1530626051064,0.003,6570.40392821
22,264776417,1530626051053,0.13978601,6570.28737796
23,264776415,1530626051050,0.01,6570.0
24,264776410,1530626047914,0.09265557,6569.4
25,264776409,1530626047911,0.00479509,6569.3
26,264776408,1530626047909,0.00254934,6569.0
27,264776406,1530626044612,0.005,6569.0
28,264776397,1530626039275,-0.02271326,6568.9
29,264776376,1530626033231,0.005,6568.7
30,264776374,1530626032953,0.14641849,6568.5
31,264776373,1530626032950,0.00441514,6568.5
32,264776344,1530626019392,0.152,6568.3
0,264776572,1530626089921,-0.00416851,6571.0
0,264776572,1530626089921,-0.00416851,6571.0
0,264776572,1530626089921,-0.00416851,6571.0
0,264776827,1530626164620,-0.016501,6567.9
1,264776800,1530626155092,-0.07595727,6568.4
2,264776767,1530626150895,0.002,6568.5
3,264776693,1530626126359,-0.10959,6568.5
4,264776692,1530626125355,-0.10959,6569.2
5,264776683,1530626124596,-0.1,6569.9
6,264776682,1530626124412,0.006,6570.0
7,264776681,1530626124149,-0.02,6569.9
8,264776670,1530626122930,0.011,6570.0
9,264776634,1530626112901,0.01,6571.1
10,264776633,1530626112305,-0.01323319,6570.7
11,264776632,1530626112082,-0.00607109,6570.7
12,264776631,1530626112079,-0.00055633,6571.0
13,264776630,1530626111496,-3.7e-07,6571.0
14,264776582,1530626096963,0.05428,6571.1
15,264776572,1530626089921,-0.00416851,6571.0
0,264777169,1530626300376,0.0819,6570.0
1,264777162,1530626296391,0.1,6570.0
2,264777160,1530626296151,0.1,6570.0
